"key","time","date","site","transect","flight_time","depth","heading","temp","groundSpeed","lat","lon","DVLx","DVLy","altitude","seq","DVLlat","DVLlon","EucDIS","width","height","area"
"5_3","14:57:33","9/15/2023",5,3,"00:03:53",-4.75488,304,55.89,0.1,47.6245344,-122.3700161,-1.8,-1.4,0.89,60.8833333333333,47.6246212653346,-122.37022611153,0.113238872655914,2.49546796416788,1.09078540288908,2.72202002869165
"5_3","14:57:41","9/15/2023",5,3,"00:04:01",-4.75488,305,55.85,0.1,47.6245381,-122.3700482,-0.4,-3.1,0.82,61.0166666666667,47.6246239032391,-122.370237180926,0.113238868685219,2.29919520294119,1.00499329254949,2.31067575721786
"5_3","14:57:49","9/15/2023",5,3,"00:04:09",-4.7244,305,55.85,0,47.6245402,-122.3700583,0.4,-4.5,0.82,61.15,47.6246248839199,-122.370245653342,0.079899715946838,2.29919520294119,1.00499329254949,2.31067575721786
"5_3","14:57:57","9/15/2023",5,3,"00:04:17",-4.63296,304,55.85,0.1,47.6245388,-122.3700588,1.1,-5.6,0.93,61.2833333333333,47.6246258956344,-122.370252440485,0.0798997169462765,2.60762382772598,1.13980946594027,2.97219432245349
"5_3","14:58:05","9/15/2023",5,3,"00:04:25",-4.69392,305,55.85,0.1,47.6245361,-122.3700446,2.1,-7.1,0.87,61.4166666666667,47.624627428723,-122.370261778561,0.0566194319083479,2.43939003238882,1.06627337136348,2.6010566339057
"5_3","14:58:13","9/15/2023",5,3,"00:04:33",-4.66344,305,55.85,0.1,47.624536,-122.3700686,3,-8.8,0.87,61.55,47.6246283783699,-122.370271936252,0.0895683745303155,2.43939003238882,1.06627337136348,2.6010566339057
"5_3","14:58:21","9/15/2023",5,3,"00:04:41",-4.69392,304,55.83,0.1,47.6245355,-122.3700829,4.2,-10.3,0.78,61.6833333333333,47.6246305867616,-122.37028163901,0.113238856709978,2.18703933938308,0.955969229498294,2.0907423121525
"5_3","14:58:29","9/15/2023",5,3,"00:04:49",-4.63296,304,55.83,0.1,47.624536,-122.3700846,5.8,-11.7,0.83,61.8166666666667,47.6246342686545,-122.370291570155,0.113238849924826,2.32723416883072,1.01724930831229,2.36737734852377
"5_3","14:58:37","9/15/2023",5,3,"00:04:57",-4.63296,304,55.81,0.1,47.6245393,-122.3701144,7.3,-13.4,0.82,61.95,47.6246372442106,-122.370302821891,0.126673546820554,2.29919520294119,1.00499329254949,2.31067575721786
"5_3","14:58:45","9/15/2023",5,3,"00:05:05",-4.63296,304,55.81,0.1,47.6245446,-122.3701448,8.9,-15.3,0.85,62.0833333333333,47.6246403116279,-122.370315257925,0.144275991958999,2.38331210060977,1.04176133983788,2.48284240718308
"5_3","14:58:53","9/15/2023",5,3,"00:05:13",-4.63296,304,55.81,0.1,47.6245558,-122.3701756,10.1,-17.6,0.86,62.2166666666667,47.6246415368588,-122.370328968505,0.126673536115339,2.4113510664993,1.05401735560068,2.54160587453648
"5_3","14:59:01","9/15/2023",5,3,"00:05:21",-4.66344,304,55.78,0.1,47.6245647,-122.3701567,11.3,-19.8,0.91,62.35,47.6246428849848,-122.370342178108,0.144405726237251,2.55154589594693,1.11529743441468,2.84573259154091
"5_3","14:59:09","9/15/2023",5,3,"00:05:29",-4.63296,303,55.78,0.1,47.6245677,-122.3701214,13.2,-21.5,0.91,62.4833333333333,47.6246472111469,-122.370354159208,0.113238826295008,2.55154589594693,1.11529743441468,2.84573259154091
"5_3","14:59:17","9/15/2023",5,3,"00:05:37",-4.63296,303,55.78,0.1,47.6245663,-122.3701688,14.7,-23,0.93,62.6166666666667,47.6246504324932,-122.37036440899,0.0895683365774114,2.60762382772598,1.13980946594027,2.97219432245349
"5_3","14:59:25","9/15/2023",5,3,"00:05:45",-4.63296,303,55.78,0.1,47.6245687,-122.3701742,16.1,-24.9,0.93,62.75,47.6246528246075,-122.370376480341,0.113238816174982,2.60762382772598,1.13980946594027,2.97219432245349
"5_3","14:59:33","9/15/2023",5,3,"00:05:53",-4.69392,303,55.78,0.1,47.6245721,-122.3701749,18.3,-26.7,0.94,62.8833333333333,47.6246580408291,-122.370389509442,0.126436760423317,2.63566279361551,1.15206548170307,3.03645612593352
"5_3","14:59:41","9/15/2023",5,3,"00:06:01",-4.60248,303,55.78,0.1,47.6245739,-122.3701751,19.3,-28.4,0.96,63.0166666666667,47.6246593281275,-122.370399849474,0.165156969106338,2.69174072539456,1.17657751322867,3.16704160894107
"5_3","14:59:49","9/15/2023",5,3,"00:06:09",-4.75488,302,55.78,0.1,47.6245775,-122.3701908,21.5,-29.4,0.88,63.15,47.6246655275099,-122.370408870754,0.203646337555041,2.46742899827835,1.07852938712628,2.66119468529076
"5_3","14:59:57","9/15/2023",5,3,"00:06:17",-4.78536,301,55.78,0.1,47.6245852,-122.3702099,23.6,-30.7,0.88,63.2833333333333,47.6246710205555,-122.370419212625,0.113238783054244,2.46742899827835,1.07852938712628,2.66119468529076
"5_3","15:00:05","9/15/2023",5,3,"00:06:25",-4.60248,301,55.76,0.1,47.6245989,-122.3701881,26,-32.3,0.91,63.4166666666667,47.6246771578704,-122.370431604453,0.17888556826957,2.55154589594693,1.11529743441468,2.84573259154091
"5_3","15:00:13","9/15/2023",5,3,"00:06:33",-4.7244,301,55.76,0.1,47.6246062,-122.3702071,27,-34.1,0.9,63.55,47.6246783222737,-122.370442445463,0.12013042390476,2.5235069300574,1.10304141865188,2.78353266410836
"5_3","15:00:21","9/15/2023",5,3,"00:06:41",-4.75488,301,55.76,0.1,47.6246147,-122.3702257,29.1,-34.8,0.88,63.6833333333333,47.6246845526899,-122.370449781468,0.159799412492506,2.46742899827835,1.07852938712628,2.66119468529076
"5_3","15:00:29","9/15/2023",5,3,"00:06:49",-4.66344,301,55.76,0,47.6246251,-122.3701708,29.8,-36.6,0.93,63.8166666666667,47.6246847041387,-122.370460075455,0.0895682782809857,2.60762382772598,1.13980946594027,2.97219432245349
"5_3","15:00:37","9/15/2023",5,3,"00:06:57",-4.7244,301,55.78,0.1,47.6246219,-122.3701863,30.3,-37.6,0.91,63.95,47.6246851634452,-122.370465996937,0.040043470774069,2.55154589594693,1.11529743441468,2.84573259154091
"5_3","15:00:45","9/15/2023",5,3,"00:07:05",-4.7244,301,55.78,0,47.6246158,-122.3702173,31.1,-38.1,0.92,64.0833333333333,47.6246872501819,-122.370469960554,0.05650828597672,2.57958486183646,1.12755345017747,2.90861981098928
"5_3","15:00:53","9/15/2023",5,3,"00:07:13",-4.69392,301,55.78,0.1,47.6246139,-122.370188,31.8,-38.7,0.93,64.2166666666667,47.6246888763719,-122.370474242807,0.113238753303958,2.60762382772598,1.13980946594027,2.97219432245349
"5_3","15:01:01","9/15/2023",5,3,"00:07:21",-4.7244,301,55.78,0.1,47.6246108,-122.3701908,32.8,-40.5,0.91,64.35,47.6246900407753,-122.370485083817,0.0895682687553197,2.55154589594693,1.11529743441468,2.84573259154091
"5_3","15:01:09","9/15/2023",5,3,"00:07:29",-4.75488,301,55.76,0,47.6246016,-122.3702398,34,-41.9,0.93,64.4833333333333,47.6246923720621,-122.370494285598,0.0399498521683188,2.60762382772598,1.13980946594027,2.97219432245349
"5_3","15:01:17","9/15/2023",5,3,"00:07:37",-4.7244,301,55.76,0.1,47.6246035,-122.3702542,35.1,-42.9,0.92,64.6166666666667,47.6246948572778,-122.370501301126,0.126436725325243,2.57958486183646,1.12755345017747,2.90861981098928
"5_3","15:01:25","9/15/2023",5,3,"00:07:45",-4.78536,301,55.76,0.1,47.6246054,-122.3702644,37.1,-44.1,0.88,64.75,47.6247001355669,-122.370510959679,0.203646333548468,2.46742899827835,1.07852938712628,2.66119468529076
"5_3","15:01:33","9/15/2023",5,3,"00:07:53",-4.69392,301,55.76,0.1,47.6246042,-122.3702965,38.2,-45.5,0.88,64.8833333333333,47.6247021292022,-122.370519979119,0.113238727410054,2.46742899827835,1.07852938712628,2.66119468529076
"5_3","15:01:41","9/15/2023",5,3,"00:08:01",-4.75488,301,55.76,0.1,47.6246034,-122.3703104,39.3,-47.2,0.86,65.0166666666667,47.6247037541522,-122.370530501491,0.0894427585507225,2.4113510664993,1.05401735560068,2.54160587453648
"5_3","15:01:49","9/15/2023",5,3,"00:08:09",-4.60248,302,55.76,0.1,47.6246108,-122.3702984,40.6,-49.2,1,65.15,47.6247056857199,-122.370542891479,0.126673379024464,2.80389658895267,1.22560157627986,3.43646007914613
"5_3","15:01:57","9/15/2023",5,3,"00:08:17",-4.60248,301,55.76,0.1,47.6246091,-122.3703046,41.5,-51.2,0.97,65.2833333333333,47.6247062666815,-122.370554552104,0.0800869102536562,2.71977969128409,1.18883352899147,3.23336528846859
"5_3","15:02:05","9/15/2023",5,3,"00:08:25",-4.63296,301,55.74,0.1,47.6246118,-122.370293,43.1,-53.3,0.93,65.4166666666667,47.6247090883086,-122.370567990092,0.144405551414036,2.60762382772598,1.13980946594027,2.97219432245349
"5_3","15:02:13","9/15/2023",5,3,"00:08:33",-4.66344,301,55.74,0.1,47.62461,-122.3703126,44.6,-54.7,0.86,65.55,47.62471243255,-122.370577738896,0.119849550838222,2.4113510664993,1.05401735560068,2.54160587453648
"5_3","15:02:21","9/15/2023",5,3,"00:08:41",-4.572,301,55.74,0.1,47.6246084,-122.3703519,45.6,-56.2,0.85,65.6833333333333,47.6247139656387,-122.370587076972,0.126673358540459,2.38331210060977,1.04176133983788,2.48284240718308
"5_3","15:02:29","9/15/2023",5,3,"00:08:49",-4.66344,302,55.71,0.1,47.6246229,-122.3703487,46.4,-57.8,0.75,65.8166666666667,47.6247147005292,-122.370596551344,0.0399498507024731,2.1029224417145,0.919201182209898,1.9330087945197
"5_3","15:02:37","9/15/2023",5,3,"00:08:57",-4.4196,301,55.71,0.1,47.6246395,-122.370323,47.4,-59.6,0.89,65.95,47.6247158649325,-122.370607392354,0.179136448994505,2.49546796416788,1.09078540288908,2.72202002869165
"5_3","15:02:45","9/15/2023",5,3,"00:09:05",-4.45008,302,55.71,0.2,47.6246383,-122.3703479,48.5,-61.1,0.86,66.0833333333333,47.6247177356727,-122.370616912771,0.165004554000694,2.4113510664993,1.05401735560068,2.54160587453648
"5_3","15:02:53","9/15/2023",5,3,"00:09:13",-4.38912,301,55.71,0.1,47.6246462,-122.3703446,50.3,-63.3,0.76,66.2166666666667,47.6247211097078,-122.37063121642,0.0894427439958911,2.13096140760403,0.931457197972697,1.9848993417148
"5_3","15:03:01","9/15/2023",5,3,"00:09:21",-4.23672,301,55.71,0.2,47.6246503,-122.3703576,51.4,-65,0.9,66.35,47.6247227346578,-122.370641738793,0.165156767906195,2.5235069300574,1.10304141865188,2.78353266410836
"5_3","15:03:09","9/15/2023",5,3,"00:09:29",-4.20624,301,55.74,0,47.624653,-122.3703686,52.8,-67,0.88,66.4833333333333,47.624725003877,-122.370654311122,0,2.46742899827835,1.07852938712628,2.66119468529076
"5_3","15:03:17","9/15/2023",5,3,"00:09:37",-3.9624,301,55.74,0.1,47.6246608,-122.3703477,53.2,-68.7,0.96,66.6166666666667,47.6247242652663,-122.370663557107,0.126673330762904,2.69174072539456,1.17657751322867,3.16704160894107
"5_3","15:03:25","9/15/2023",5,3,"00:09:45",-3.99288,302,55.74,0.1,47.6246472,-122.3703663,53.2,-70.5,0.92,66.75,47.6247220531545,-122.370672574707,0.0565082790878741,2.57958486183646,1.12755345017747,2.90861981098928
"5_3","15:03:33","9/15/2023",5,3,"00:09:53",-3.74904,300,55.74,0.1,47.6246502,-122.3703494,54.2,-72.6,1.26,66.8833333333333,47.6247228488725,-122.37068491865,0.113238688719606,3.53290970208037,1.54425798611263,5.45572402165239
"5_3","15:03:41","9/15/2023",5,3,"00:10:01",-3.87096,298,55.74,0.1,47.6246463,-122.3703512,55,-74.6,1.09,67.0166666666667,47.6247230921826,-122.370696396933,0.165156766014047,3.05624728195841,1.33590571814505,4.08285822003351
"5_3","15:03:49","9/15/2023",5,3,"00:10:09",-3.99288,298,55.76,0.1,47.6246402,-122.3703481,55.1,-76.3,1.02,67.15,47.6247213406174,-122.370705095896,0.0565082789077044,2.85997452073173,1.25011360780546,3.57529306634363
"5_3","15:03:57","9/15/2023",5,3,"00:10:17",-4.02336,298,55.76,0,47.6246319,-122.3703632,55.7,-78.4,1.09,67.2833333333333,47.6247207857294,-122.370716710475,0.120130333457418,3.05624728195841,1.33590571814505,4.08285822003351
"5_3","15:04:05","9/15/2023",5,3,"00:10:25",-4.38912,298,55.74,0.1,47.6246281,-122.3703711,56.3,-79.5,0.86,67.4166666666667,47.6247214597923,-122.370723315276,0.0895682161120656,2.4113510664993,1.05401735560068,2.54160587453648
"5_3","15:04:13","9/15/2023",5,3,"00:10:33",-4.4196,298,55.76,0.1,47.6246308,-122.3703516,58.1,-81,1.18,67.55,47.6247256940932,-122.37073411208,0.113238681110622,3.30859797496415,1.44620986001024,4.78492701420307
"5_3","15:04:21","9/15/2023",5,3,"00:10:41",-4.66344,298,55.74,0,47.6246261,-122.3703396,58.3,-82.2,0.99,67.6833333333333,47.624724894655,-122.370740488496,0.0566193431537134,2.77585762306314,1.21334556051707,3.36807452357112
"5_3","15:04:29","9/15/2023",5,3,"00:10:49",-4.96824,298,55.74,0.1,47.6245973,-122.3704038,59.4,-83.7,0.88,67.8166666666667,47.6247267653951,-122.370750008913,0.144405501677915,2.46742899827835,1.07852938712628,2.66119468529076
"5_3","15:04:37","9/15/2023",5,3,"00:10:57",-5.12064,298,55.71,0.1,47.6245836,-122.3704629,60.2,-85.4,0.77,67.95,47.6247273773905,-122.370759984263,0.120130321626949,2.15900037349356,0.943713213735495,2.03747718092574
"5_3","15:04:45","9/15/2023",5,3,"00:11:05",-5.0292,298,55.74,0.1,47.6245898,-122.3704877,60.5,-87.2,0.9,68.0833333333333,47.6247261782333,-122.370769548885,0.120130323416168,2.5235069300574,1.10304141865188,2.78353266410836
"5_3","15:04:53","9/15/2023",5,3,"00:11:13",-5.05968,298,55.71,0.1,47.624601,-122.3705101,61.2,-88.7,0.88,68.2166666666667,47.6247266983674,-122.370778339939,0.0895682047957514,2.46742899827835,1.07852938712628,2.66119468529076
"5_3","15:05:01","9/15/2023",5,3,"00:11:21",-5.05968,298,55.71,0,47.6246017,-122.3705498,61.7,-89.8,0.87,68.35,47.6247270347788,-122.370784762399,0.0566193394974739,2.43939003238882,1.06627337136348,2.6010566339057
"5_3","15:05:09","9/15/2023",5,3,"00:11:29",-5.12064,298,55.71,0.1,47.6246325,-122.3705255,62.7,-90.7,0.86,68.4833333333333,47.6247293052381,-122.370791094609,0.0566193372258768,2.4113510664993,1.05401735560068,2.54160587453648
"5_3","15:05:17","9/15/2023",5,3,"00:11:37",-5.09016,297,55.71,0,47.6246395,-122.3705167,63.3,-92,0.87,68.6166666666667,47.6247297335109,-122.370798701366,0.0566193380271262,2.43939003238882,1.06627337136348,2.6010566339057
"5_3","15:05:25","9/15/2023",5,3,"00:11:45",-5.09016,298,55.71,0,47.6246362,-122.3705228,63.2,-92.4,0.94,68.75,47.6247289042789,-122.370800522936,0.0565082757071246,2.63566279361551,1.15206548170307,3.03645612593352
"5_3","15:05:33","9/15/2023",5,3,"00:11:53",-5.09016,298,55.71,0.1,47.6246299,-122.3705478,63.9,-93.8,0.92,68.8833333333333,47.6247295473081,-122.370808813011,0.144405493591369,2.57958486183646,1.12755345017747,2.90861981098928
"5_3","15:05:41","9/15/2023",5,3,"00:12:01",-5.09016,298,55.71,0.1,47.6246493,-122.3705357,65.2,-95.2,0.9,69.0166666666667,47.6247322162465,-122.370818197133,0.0566193356924315,2.5235069300574,1.10304141865188,2.78353266410836
"5_3","15:05:49","9/15/2023",5,3,"00:12:09",-5.09016,297,55.71,0.1,47.6246758,-122.3704961,66.9,-96.5,0.83,69.15,47.624736358686,-122.37082780964,0.119849543658211,2.32723416883072,1.01724930831229,2.36737734852377
"5_3","15:05:57","9/15/2023",5,3,"00:12:17",-5.05968,298,55.71,0,47.6246854,-122.3704697,67.6,-97.6,0.81,69.2833333333333,47.6247373704005,-122.370834596783,0.0400434336279561,2.27115623705166,0.99273727678669,2.25466145792777
"5_3","15:06:05","9/15/2023",5,3,"00:12:25",-4.99872,297,55.71,0.1,47.6246746,-122.3704858,68.8,-98.5,0.85,69.4166666666667,47.6247403161628,-122.370841293674,0.0566193269917978,2.38331210060977,1.04176133983788,2.48284240718308
"5_3","15:06:13","9/15/2023",5,3,"00:12:33",-4.99872,298,55.71,0.1,47.62466,-122.3705227,70.4,-99.9,0.78,69.55,47.6247439980557,-122.370851224819,0.0895681749115469,2.18703933938308,0.955969229498294,2.0907423121525
"5_3","15:06:21","9/15/2023",5,3,"00:12:41",-5.0292,297,55.71,0.1,47.6246652,-122.3705248,71.6,-101.1,0.72,69.6833333333333,47.6247465751327,-122.370859424644,0.126436674117246,2.01880554404592,0.882433134921502,1.78146090502935
"5_3","15:06:29","9/15/2023",5,3,"00:12:49",-4.84632,297,55.71,0.1,47.6246764,-122.3704998,72.3,-102.8,0.84,69.8166666666667,47.6247468494766,-122.370869217653,0.0895681701019943,2.35527313472024,1.02950532407509,2.42476623184551
"5_3","15:06:37","9/15/2023",5,3,"00:12:57",-4.69392,297,55.71,0.1,47.624667,-122.3705093,73,-104.6,0.99,69.95,47.6247470009253,-122.370879511639,0.0800868531819469,2.77585762306314,1.21334556051707,3.36807452357112
"5_3","15:06:45","9/15/2023",5,3,"00:13:05",-4.7244,297,55.71,0.1,47.6246781,-122.3704799,73.1,-106.9,1.03,70.0833333333333,47.6247445119895,-122.370891216469,0.0800868569197739,2.88801348662125,1.26236962356826,3.64574049796613
"5_3","15:06:53","9/15/2023",5,3,"00:13:13",-4.78536,297,55.71,0.1,47.6246717,-122.3704829,73.1,-108.6,1.06,70.2166666666667,47.6247424227728,-122.370899733091,0.0800868596705114,2.97213038428983,1.29913767085666,3.86120654492859
"5_3","15:07:01","9/15/2023",5,3,"00:13:21",-4.90728,297,55.71,0.1,47.6246504,-122.3705146,72.7,-110.3,0.92,70.35,47.6247389829499,-122.370907520349,0.0400434332811153,2.57958486183646,1.12755345017747,2.90861981098928
"5_3","15:07:09","9/15/2023",5,3,"00:13:29",-4.93776,297,55.74,0.1,47.6246545,-122.3705064,72.7,-112,0.91,70.4833333333333,47.6247368937332,-122.370916036971,0.120130300757173,2.55154589594693,1.11529743441468,2.84573259154091
"5_3","15:07:17","9/15/2023",5,3,"00:13:37",-5.09016,297,55.71,0.1,47.6246389,-122.3705433,73,-113.9,1.04,70.6166666666667,47.6247355716808,-122.370926102571,0.0895681886993007,2.91605245251078,1.27462563933106,3.71687522160445
"5_3","15:07:25","9/15/2023",5,3,"00:13:45",-5.1816,297,55.71,0.1,47.6246314,-122.3705676,73.2,-115.7,0.97,70.75,47.624734034872,-122.370935484853,0.120130308253325,2.71977969128409,1.18883352899147,3.23336528846859
"5_3","15:07:33","9/15/2023",5,3,"00:13:53",-5.21208,304,55.71,0.1,47.624635,-122.3705778,73.7,-117.3,0.99,70.8833333333333,47.6247337568079,-122.370944412202,0.11323866682044,2.77585762306314,1.21334556051707,3.36807452357112
"5_3","15:07:41","9/15/2023",5,3,"00:14:01",-5.27304,303,55.69,0.1,47.6246255,-122.3706067,75,-119.2,1.07,71.0166666666667,47.6247358112707,-122.370956301212,0.144405477059132,3.00016935017936,1.31139368661945,3.9344031446144
"5_3","15:07:49","9/15/2023",5,3,"00:14:09",-5.334,303,55.69,0.1,47.6246367,-122.3706175,77.1,-120.9,0.93,71.15,47.6247408127359,-122.370968646995,0.164816402518027,2.60762382772598,1.13980946594027,2.97219432245349
"5_3","15:07:57","9/15/2023",5,3,"00:14:17",-5.4864,303,55.67,0.1,47.6246286,-122.3706601,78.6,-122.5,0.73,71.2833333333333,47.6247439111871,-122.370979397754,0.113238649263323,2.04684450993545,0.894689150684301,1.83128957617697
"5_3","15:08:05","9/15/2023",5,3,"00:14:25",-5.6388,303,55.67,0.1,47.6246356,-122.3706839,79.9,-124.7,1,71.4166666666667,47.6247455969646,-122.370992789697,0.144405450898111,2.80389658895267,1.22560157627986,3.43646007914613
"5_3","15:08:13","9/15/2023",5,3,"00:14:33",-6.03504,303,55.67,0.1,47.6246665,-122.3706616,81.9,-126.2,0.9,71.55,47.6247505065684,-122.371003951184,0.126673265592668,2.5235069300574,1.10304141865188,2.78353266410836
"5_3","15:08:21","9/15/2023",5,3,"00:14:41",-6.33984,303,55.67,0.1,47.6246977,-122.370621,83.4,-128.5,1.09,71.6833333333333,47.6247527447538,-122.371018208787,0.113238632795609,3.05624728195841,1.33590571814505,4.08285822003351
"5_3","15:08:29","9/15/2023",5,3,"00:14:49",-6.52272,307,55.65,0.1,47.6246887,-122.3706367,84.9,-130.1,1.03,71.8166666666667,47.624755843205,-122.371028959546,0.0894427098080351,2.88801348662125,1.26236962356826,3.64574049796613
"5_3","15:08:37","9/15/2023",5,3,"00:14:57",-6.82752,309,55.65,0.1,47.6246907,-122.3706355,86.4,-131.2,0.89,71.95,47.6247595561317,-122.371037205416,0.113238620323364,2.49546796416788,1.09078540288908,2.72202002869165
"5_3","15:08:45","9/15/2023",5,3,"00:15:05",-6.88848,310,55.65,0.1,47.6246739,-122.3706794,87.8,-131.9,1.02,72.0833333333333,47.6247634229872,-122.371043265034,0.159799378305568,2.85997452073173,1.25011360780546,3.57529306634363
"5_3","15:08:53","9/15/2023",5,3,"00:15:13",-6.858,309,55.67,0.1,47.6246836,-122.3706907,88.8,-131.4,0.95,72.2166666666667,47.6247674139779,-122.371042583556,0.0800868239501628,2.66370175950504,1.16432149746587,3.10140522142938
"5_4","15:16:31","9/15/2023",5,4,"00:22:51",-3.44424,316,55.78,0,47.6245949,-122.3700582,85.7,-128.7,0.97,79.85,47.6246253988438,-122.370175209068,0.0400496213473478,2.71977969128409,1.18883352899147,3.23336528846859
"5_4","15:16:39","9/15/2023",5,4,"00:22:59",-3.23088,317,55.78,0.1,47.624608,-122.3701165,87.7,-130,0.97,79.9833333333333,47.6246311314079,-122.370184663276,0.200248087840831,2.71977969128409,1.18883352899147,3.23336528846859
"5_4","15:16:47","9/15/2023",5,4,"00:23:07",-3.2004,317,55.76,0.1,47.6246085,-122.3700535,89.2,-131.5,0.81,80.1166666666667,47.6246349425852,-122.37019445749,0.0798874787896497,2.27115623705166,0.99273727678669,2.25466145792777
"5_4","15:16:55","9/15/2023",5,4,"00:23:15",-2.77368,318,55.74,0.1,47.6246112,-122.3700287,90.8,-132.2,0.99,80.25,47.6246398448336,-122.37020026998,0.0566070966486704,2.77585762306314,1.21334556051707,3.36807452357112
"5_4","15:17:03","9/15/2023",5,4,"00:23:23",-2.86512,321,55.76,0,47.6246175,-122.3700615,91.7,-133.8,0.95,80.3833333333333,47.6246414805457,-122.370209751253,0.0800992208269166,2.66370175950504,1.16432149746587,3.10140522142938
"5_4","15:17:11","9/15/2023",5,4,"00:23:31",-2.8956,321,55.74,0.1,47.6246147,-122.3700614,92.5,-135.5,1.01,80.5166666666667,47.624642676181,-122.370219609505,0.126672458259628,2.8319355548422,1.23785759204266,3.50553292673697
"5_4","15:17:19","9/15/2023",5,4,"00:23:39",-3.048,321,55.74,0.1,47.6246162,-122.3700602,93.9,-137.1,0.99,80.65,47.6246460472814,-122.370229780699,0.144385195970435,2.77585762306314,1.21334556051707,3.36807452357112
"5_4","15:17:27","9/15/2023",5,4,"00:23:47",-3.2004,319,55.74,0.1,47.6246214,-122.370094,95.2,-139,0.91,80.7833333333333,47.6246487923067,-122.370241358799,0.113214176021055,2.55154589594693,1.11529743441468,2.84573259154091
"5_4","15:17:35","9/15/2023",5,4,"00:23:55",-3.23088,316,55.71,0.1,47.6246322,-122.3701152,97.2,-141.1,0.93,80.9166666666667,47.6246537808772,-122.370254932715,0.164777314721994,2.60762382772598,1.13980946594027,2.97219432245349
"5_4","15:17:43","9/15/2023",5,4,"00:24:03",-3.29184,316,55.71,0.1,47.6246408,-122.3700943,98.5,-143.2,0.91,81.05,47.6246563399041,-122.370267540742,0.0895609392362584,2.55154589594693,1.11529743441468,2.84573259154091
"5_4","15:17:51","9/15/2023",5,4,"00:24:11",-3.3528,312,55.74,0.1,47.6246475,-122.3700854,100.2,-145.2,0.81,81.1833333333333,47.6246603802408,-122.370280185742,0.0895609344414359,2.27115623705166,0.99273727678669,2.25466145792777
"5_4","15:17:59","9/15/2023",5,4,"00:24:19",-3.3528,311,55.71,0.1,47.6246468,-122.3700658,101.6,-147.4,0.85,81.3166666666667,47.6246631933462,-122.370293446717,0.144385152913968,2.38331210060977,1.04176133983788,2.48284240718308
"5_4","15:18:07","9/15/2023",5,4,"00:24:27",-3.3528,310,55.74,0.1,47.6246502,-122.3700982,103.3,-148.8,0.78,81.45,47.624667791678,-122.370303001935,0.0895609206097666,2.18703933938308,0.955969229498294,2.0907423121525
"5_4","15:18:15","9/15/2023",5,4,"00:24:35",-3.16992,310,55.74,0.1,47.6246463,-122.3700997,104.4,-150.2,0.92,81.5833333333333,47.6246703075438,-122.37031172925,0.113214140980362,2.57958486183646,1.12755345017747,2.90861981098928
"5_4","15:18:23","9/15/2023",5,4,"00:24:43",-3.048,310,55.74,0.1,47.6246485,-122.37012,106.1,-151.7,0.92,81.7166666666667,47.6246748128765,-122.370321799432,0.126404726743798,2.57958486183646,1.12755345017747,2.90861981098928
"5_4","15:18:31","9/15/2023",5,4,"00:24:51",-3.2004,311,55.76,0.1,47.6246489,-122.3701197,107.4,-153.3,0.68,81.85,47.6246778368993,-122.370331832641,0.14438511597769,1.90664968048782,0.833409071870308,1.58901914059717
"5_4","15:18:39","9/15/2023",5,4,"00:24:59",-3.07848,309,55.74,0.1,47.6246525,-122.3701226,109.4,-155.2,1.01,81.9833333333333,47.6246830114682,-122.37034437663,0.164777294658995,2.8319355548422,1.23785759204266,3.50553292673697
"5_4","15:18:47","9/15/2023",5,4,"00:25:07",-3.2004,309,55.74,0,47.6246525,-122.3701551,110.4,-156.7,0.96,82.1166666666667,47.6246850872572,-122.370353480924,0.113214116710106,2.69174072539456,1.17657751322867,3.16704160894107
"5_4","15:18:55","9/15/2023",5,4,"00:25:15",-3.23088,309,55.74,0.1,47.6246509,-122.3701586,111.5,-157.9,0.84,82.25,47.6246877891213,-122.370361178311,0.119831211277685,2.35527313472024,1.02950532407509,2.42476623184551
"5_4","15:19:03","9/15/2023",5,4,"00:25:23",-3.23088,309,55.74,0.1,47.6246499,-122.3701554,112.5,-159.1,0.85,82.3833333333333,47.6246901439078,-122.370368737714,0.11321410848866,2.38331210060977,1.04176133983788,2.48284240718308
"5_4","15:19:11","9/15/2023",5,4,"00:25:31",-3.26136,309,55.71,0.1,47.6246477,-122.3701504,114,-160.8,0.94,82.5166666666667,47.6246937690868,-122.370379561855,0.0894189705485807,2.63566279361551,1.15206548170307,3.03645612593352
"5_4","15:19:19","9/15/2023",5,4,"00:25:39",-3.29184,309,55.71,0.1,47.624645,-122.3701484,116,-162.5,0.87,82.65,47.6246991296541,-122.370391075917,0.144238405418831,2.43939003238882,1.06627337136348,2.6010566339057
"5_4","15:19:27","9/15/2023",5,4,"00:25:47",-3.2004,309,55.74,0.1,47.6246386,-122.3701644,117.2,-164.3,0.73,82.7833333333333,47.6247016206008,-122.370402001069,0.126404703779014,2.04684450993545,0.894689150684301,1.83128957617697
"5_4","15:19:35","9/15/2023",5,4,"00:25:55",-3.048,309,55.74,0.1,47.6246354,-122.3701814,118.5,-166.1,0.79,82.9166666666667,47.6247044586253,-122.370413064206,0.0895608611444119,2.21507830527261,0.968225245261093,2.1446947353951
"5_4","15:19:43","9/15/2023",5,4,"00:26:03",-3.01752,309,55.74,0.1,47.6246389,-122.3702252,119.9,-167.8,0.81,83.05,47.6247077367265,-122.370423750363,0.144385043214611,2.27115623705166,0.99273727678669,2.25466145792777
